golfer_url_name,golfer_url,golfer_parent_url,phone_number,club_url,full_address,street_number,street_name,suburb,postal_code,state,country,latitude,longitude
springsure-golf-club,https://golfer.com.au/directory/golf-courses/springsure-golf-club/2/001707,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=104&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,https://www.facebook.com/springsurecountrygolfclub/,"Springsure QLD 4722, Australia",N/A,N/A,Springsure,4722,QLD,Australia,-24.1179072,148.0883946
springwood-country-club,https://golfer.com.au/directory/golf-courses/springwood-country-club/2/000865,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=104&show_no_listings_when_zero_near_me=true&state=Every+State,02 4751 1122,http://www.springwoodgolfclub.com.au/,"84 Hawkesbury Rd, Springwood NSW 2777, Australia",84,Hawkesbury Road,Springwood,2777,NSW,Australia,-33.6897123,150.5782071
st-andrews-beach,https://golfer.com.au/directory/golf-courses/st-andrews-beach/2/000959,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=104&show_no_listings_when_zero_near_me=true&state=Every+State,(03) 5988 6000,http://www.standrewsbeachgolf.com.au/,"209 Sandy Rd, St Andrews Beach VIC 3941, Australia",209,Sandy Road,Saint Andrews Beach,3941,VIC,Australia,-38.4282444,144.8447011
st-arnaud-country-club,https://golfer.com.au/directory/golf-courses/st-arnaud-country-club/2/000960,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=104&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,N/A,"St Arnaud VIC 3478, Australia",N/A,N/A,Saint Arnaud,3478,VIC,Australia,-36.6213851,143.2648556
st-clair-golf-club,https://golfer.com.au/directory/golf-courses/st-clair-golf-club/2/005900,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=105&show_no_listings_when_zero_near_me=true&state=Every+State,03 4877076,http://www.stclairgolf.co.nz/,"20 Isadore Road, Corstorphine, Dunedin 9012, New Zealand",20,Isadore Road,Dunedin,9012,Otago,New Zealand,-45.910218,170.4745933
st-george-golf-club,https://golfer.com.au/directory/golf-courses/st-george-golf-club/2/001708,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=105&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,http://www.stgeorgegolfclub.com.au/,"Old Mitchell Rd, St George QLD 4487, Australia",N/A,Old Mitchell Road,Saint George,4487,QLD,Australia,-28.0000803,148.5709862
st-georges-basin-country-club,https://golfer.com.au/directory/golf-courses/st-georges-basin-country-club/2/000866,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=105&show_no_listings_when_zero_near_me=true&state=Every+State,02 4443 0836,http://www.basincountryclub.com.au/,"Paradise Beach Rd, Sanctuary Point NSW 2540, Australia",N/A,Paradise Beach Road,Sanctuary Point,2540,NSW,Australia,-35.1036148,150.6279151
st-leonards-golf-club,https://golfer.com.au/directory/golf-courses/st-leonards-golf-club/2/000962,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=105&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,http://stleonardsgolfclub.com,"282-320 Ibbotson St, St Leonards VIC 3223, Australia",282-320,Ibbotson Street,St Leonards,3223,VIC,Australia,-38.16495949999999,144.7027839
st-lucia-golf-links,https://golfer.com.au/directory/golf-courses/st-lucia-golf-links/2/001709,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=105&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 3403 2556,https://www.hillstonestlucia.com.au/golf/,"Carawa St, St Lucia QLD 4067, Australia",N/A,Carawa Street,Saint Lucia,4067,QLD,Australia,-27.50243,152.992335
st-andrews-of-hamilton-hamilton-golf-club,https://golfer.com.au/directory/golf-courses/st-andrews-of-hamilton-hamilton-golf-club/2/005494,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=105&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 849 2069,http://www.standrews.co.nz/home,"64 Saint Andrews Terrace, St Andrews, Hamilton 3200, New Zealand",64,Saint Andrews Terrace,Hamilton,3200,Waikato,New Zealand,-37.75165920000001,175.2581388
stanley-golf-club,https://golfer.com.au/directory/golf-courses/stanley-golf-club/2/004026,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=105&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,http://www.stanleygolf.com.au/,"32 Marine Esplanade, Stanley TAS 7331, Australia",32,Marine Esplanade,Stanley,7331,TAS,Australia,-40.76481340000001,145.2876341
stewart-alexander-golf-club,https://golfer.com.au/directory/golf-courses/stewart-alexander-golf-club/2/005901,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=105&show_no_listings_when_zero_near_me=true&state=Every+State,07 871 7907,http://www.stewartalexander.co.nz/,"106 Budden Road, Pokuru 3875, New Zealand",106,Budden Road,Pokuru,3875,Waikato,New Zealand,-38.0289584,175.2700847
stonecutters-ridge-golf-club,https://golfer.com.au/directory/golf-courses/stonecutters-ridge-golf-club/2/000872,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=105&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 9627 7081,https://www.stonecuttersgc.com.au/,"Stonecutters Dr, Colebee NSW 2761, Australia",N/A,Stonecutters Drive,Colebee,2761,NSW,Australia,-33.7262263,150.8627955
stratford-golf-club,https://golfer.com.au/directory/golf-courses/stratford-golf-club/2/005902,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=105&show_no_listings_when_zero_near_me=true&state=Every+State,02-7620-2106,https://www.stratfordgolfclub.org/,"100 Pembroke Road, East, Stratford 4394, New Zealand",100,Pembroke Road,Stratford,4394,Taranaki,New Zealand,-39.3249267,174.2974299
strathalbyn-golf-club,https://golfer.com.au/directory/golf-courses/strathalbyn-golf-club/2/001306,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=106&show_no_listings_when_zero_near_me=true&state=Every+State,(08) 8536 2950,http://strathgolf.com.au/,"Ashbourne Rd, Strathalbyn SA 5255, Australia",N/A,Ashbourne Road,Strathalbyn,5255,SA,Australia,-35.2727444,138.8415832
strathallan-golf-club,https://golfer.com.au/directory/golf-courses/strathallan-golf-club/2/000964,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=106&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,http://www.strathallangolf.com.au/,"100 Main Dr, Bundoora VIC 3083, Australia",100,Main Drive,Bundoora,3083,VIC,Australia,-37.7146358,145.0593469
strathbogie-golf-club,https://golfer.com.au/directory/golf-courses/strathbogie-golf-club/2/000965,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=106&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,http://www.strathbogiegolf.com.au/,"Armstrong Ave, Strathbogie VIC 3666, Australia",N/A,Armstrong Avenue,Strathbogie,3666,VIC,Australia,-36.8570465,145.7393527
strathfield-golf-club,https://golfer.com.au/directory/golf-courses/strathfield-golf-club/2/000873,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=106&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 9642 0326,https://www.strathfieldgolf.com.au/,"52 Weeroona Rd, Strathfield NSW 2135, Australia",52,Weeroona Road,Strathfield,2135,NSW,Australia,-33.8816546,151.0667869
strathmerton-golf-club,https://golfer.com.au/directory/golf-courses/strathmerton-golf-club/2/000966,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=106&show_no_listings_when_zero_near_me=true&state=Every+State,0419 613 775,N/A,"Numurkah Rd, Strathmerton VIC 3641, Australia",N/A,Numurkah Road,Strathmerton,3641,VIC,Australia,-35.9533217,145.4784198
sugar-valley-golf-club,https://golfer.com.au/directory/golf-courses/sugar-valley-golf-club/2/000875,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=106&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 4953 2891,N/A,"Boundary St, Wallsend NSW 2287, Australia",N/A,Boundary Street,Wallsend,2287,NSW,Australia,-32.9009485,151.6633204
summerhill-golf-course,https://golfer.com.au/directory/golf-courses/summerhill-golf-course/2/005905,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=106&show_no_listings_when_zero_near_me=true&state=Every+State,027 527 7914,http://www.summerhillestate.co.nz/,"Summerhill Golf Course 23 Summerhill Drive, Papamoa 3187, New Zealand",23,Summerhill Drive,Papamoa,3187,Bay of Plenty,New Zealand,-37.7604649,176.2587325
sunny-ridge-golf-club,https://golfer.com.au/directory/golf-courses/sunny-ridge-golf-club/2/000876,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=106&show_no_listings_when_zero_near_me=true&state=Every+State,02 63675207,https://www.facebook.com/Sunnyridge-Golf-Club-238312299521518/,"Burnt Yards Rd, Burnt Yards NSW 2792, Australia",N/A,Burnt Yards Road,Burnt Yards,2792,NSW,Australia,-33.5925392,149.0449222
surfers-paradise-golf-club,https://golfer.com.au/directory/golf-courses/surfers-paradise-golf-club/2/001711,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=106&show_no_listings_when_zero_near_me=true&state=Every+State,07 5572 6088,https://www.surfersparadisegolfclub.com.au/,"Surfers Paradise QLD 4217, Australia",N/A,N/A,Surfers Paradise,4217,QLD,Australia,-27.9985041,153.4227099
sussex-inlet-golf-course,https://golfer.com.au/directory/golf-courses/sussex-inlet-golf-course/2/000877,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=107&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 4441 2259,https://www.sussexinletgolf.com.au/,"7 Golfcourse Way, Sussex Inlet NSW 2540, Australia",7,Golfcourse Way,Sussex Inlet,2540,NSW,Australia,-35.1521724,150.5717065
swan-reach-golf-club,https://golfer.com.au/directory/golf-courses/swan-reach-golf-club/2/001309,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=107&show_no_listings_when_zero_near_me=true&state=Every+State,(08) 8570 2340,N/A,"Swan Reach SA 5354, Australia",N/A,N/A,Swan Reach,5354,SA,Australia,-34.5685915,139.5966765
swansea-golf-club,https://golfer.com.au/directory/golf-courses/swansea-golf-club/2/004063,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=107&show_no_listings_when_zero_near_me=true&state=Every+State,03 6257 8262,http://www.swanseagolfclubtas.org.au/,"1C Franklin St, Swansea TAS 7190, Australia",1C,Franklin Street,Swansea,7190,TAS,Australia,-42.1245512,148.0781913
tai-tapu-golf-club,https://golfer.com.au/directory/golf-courses/tai-tapu-golf-club/2/005908,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=107&show_no_listings_when_zero_near_me=true&state=Every+State,03-329-6710,http://www.taitapugolf.co.nz/,"Akaroa Street, Christchurch, New Zealand",N/A,Akaroa Street,Christchurch,N/A,Canterbury,New Zealand,-43.497499,172.6524836
taieri-lakes-golf-club,https://golfer.com.au/directory/golf-courses/taieri-lakes-golf-club/2/005909,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=107&show_no_listings_when_zero_near_me=true&state=Every+State,034897450,http://taierigolf.co.nz/,"Milners Road, North Taieri 9092, New Zealand",N/A,Milners Road,North Taieri,9092,Otago,New Zealand,-45.8437192,170.380655
taihape-golf-club,https://golfer.com.au/directory/golf-courses/taihape-golf-club/2/005910,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=107&show_no_listings_when_zero_near_me=true&state=Every+State,06 388 1247,http://www.taihapegolf.co.nz/,"90 Golf Club Road, Taihape 4795, New Zealand",90,Golf Club Road,Taihape,4795,Manawatū-Whanganui,New Zealand,-39.6378753,175.7624098
tairua-golf-club,https://golfer.com.au/directory/golf-courses/tairua-golf-club/2/005911,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=107&show_no_listings_when_zero_near_me=true&state=Every+State,07 864 8416,https://www.tairuacountryclub.co.nz/,"283 Main Road, Tairua 3508, New Zealand",283,Main Road,Tairua,3508,Waikato,New Zealand,-36.9973339,175.8492002
takaka-golf-club,https://golfer.com.au/directory/golf-courses/takaka-golf-club/2/005913,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=107&show_no_listings_when_zero_near_me=true&state=Every+State,03 525 9054,http://www.takakagolfclub.co.nz/,"Boyle Street, Clifton 7183, New Zealand",N/A,Boyle Street,Clifton,7183,Tasman,New Zealand,-40.8331718,172.8626098
takapau-golf-club,https://golfer.com.au/directory/golf-courses/takapau-golf-club/2/005914,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=107&show_no_listings_when_zero_near_me=true&state=Every+State,06 855 8385,https://www.facebook.com/Takapau-Golf-Club-575054312568739/,"Charlotte Street, Takapau 4203, New Zealand",N/A,Charlotte Street,Takapau,4203,Hawke's Bay,New Zealand,-40.022991,176.3524333
takapuna-golf-club,https://golfer.com.au/directory/golf-courses/takapuna-golf-club/2/005918,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=107&show_no_listings_when_zero_near_me=true&state=Every+State,(09) 443 5002,https://www.tgolf.co.nz/,"27 Northcote Road, Hillcrest, Auckland 0627, New Zealand",27,Northcote Road,Auckland,0627,Auckland,New Zealand,-36.7879989,174.7467056
tallai-country-club,https://golfer.com.au/directory/golf-courses/tallai-country-club/2/001712,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=108&show_no_listings_when_zero_near_me=true&state=Every+State,07 5530 2335,http://www.tallaigolf.com.au,"Worongary Road & The Panorama, Worongary QLD 4213, Australia",N/A,N/A,Worongary,4213,QLD,Australia,-28.0458134,153.3132388
tallangatta-golf-club,https://golfer.com.au/directory/golf-courses/tallangatta-golf-club/2/000972,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=108&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,N/A,"Coorilla St, Tallangatta VIC 3700, Australia",N/A,Coorilla Street,Tallangatta,3700,VIC,Australia,-36.2177107,147.1700153
tallegudgere-golf-club,https://golfer.com.au/directory/golf-courses/tallegudgere-golf-club/2/001718,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=108&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 5534 8484,https://www.tallebudgeragolfcourse.com.au/,"Tallebudgera Park Golf Course, 495 Guineas Creek Rd, Tallebudgera QLD 4228, Australia",495,Guineas Creek Road,Tallebudgera,4228,QLD,Australia,-28.1360243,153.4298178
tallwoods-country-club,https://golfer.com.au/directory/golf-courses/tallwoods-country-club/2/001248,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=108&show_no_listings_when_zero_near_me=true&state=Every+State,02 6593 3228,https://www.tallwoods.com.au,"61 The Blvd, Tallwoods Village NSW 2430, Australia",61,The Boulevard,Tallwoods Village,2430,NSW,Australia,-32.0609468,152.507704
tally-valley-golf-club,https://golfer.com.au/directory/golf-courses/tally-valley-golf-club/2/001719,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=108&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 5533 9121,https://tallyvalleygolfcourse.com.au/,"332 Guineas Creek Rd, Elanora QLD 4221, Australia",332,Guineas Creek Road,Elanora,4221,QLD,Australia,-28.1313592,153.4403929
tam-oshanter-golf-community-club,https://golfer.com.au/directory/golf-courses/tam-oshanter-golf-community-club/2/004025,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=108&show_no_listings_when_zero_near_me=true&state=Every+State,(03) 6329 1225,https://tamoshantergolfclub.com.au/,"Fairway Ave, Lulworth TAS 7252, Australia",N/A,Fairway Avenue,Lulworth,7252,TAS,Australia,-41.0022299,147.0966611
tambellup-golf-club,https://golfer.com.au/directory/golf-courses/tambellup-golf-club/2/001157,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=108&show_no_listings_when_zero_near_me=true&state=Every+State,08 9825 1114,https://www.facebook.com/Tambellup-Golf-Club-776925135736703/,"Rourke St, Moonies Hill WA 6320, Australia",N/A,Rourke Street,Moonies Hill,6320,WA,Australia,-34.05232,117.6244222
tambo-golf-club,https://golfer.com.au/directory/golf-courses/tambo-golf-club/2/001720,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=108&show_no_listings_when_zero_near_me=true&state=Every+State,07 4654 6254,N/A,"Tambo QLD 4478, Australia",N/A,N/A,Tambo,4478,QLD,Australia,-24.8831342,146.2534942
